codigo_ibge,lat,lon
2709004,-9.533353,-36.437084
2709103,-9.645500,-36.496200
2709152,-9.907800,-36.352100
2709202,-9.971047,-37.003142
2709301,-9.158300,-36.032400
2709400,-9.374700,-36.243200
2800100,-10.130081,-36.926867
2800209,-10.287358,-37.021700
2800308,-10.944419,-37.069029
2800407,-11.262990,-37.619838
2800506,-10.759016,-37.314477
2800605,-10.907356,-37.038992
2800670,-11.147800,-37.626300
2800704,-10.428710,-36.466506
2801009,-10.749631,-37.494146
2801108,-10.137413,-36.971130
2801207,-9.660450,-37.790089
2801306,-10.504800,-37.055200
2801405,-10.360291,-37.701214
2801504,-10.648511,-36.984950
2801603,-10.250709,-36.881402
2801702,-11.475300,-37.755800
2801900,-10.354703,-37.182853
2802007,-10.678259,-37.148473
2802106,-11.268200,-37.437800
2802205,-10.264494,-37.310653
2802304,-10.550190,-37.535338
2802403,-9.967519,-37.082128
2802502,-10.688178,-36.984706
2802601,-10.228222,-37.197086
2802700,-10.434908,-36.537201
2802809,-11.525000,-37.508200
2802908,-10.685583,-37.427089
2803005,-11.275830,-37.786585
2803104,-10.126183,-37.101525
2803203,-10.996000,-37.304800
2803302,-10.593454,-36.941087
2803401,-10.347183,-36.800583
2803500,-10.914200,-37.671400
2803609,-10.804100,-37.166000
2803708,-10.667000,-37.539900
2803807,-10.343546,-36.919397
2803906,-10.657475,-37.305692
2804003,-10.738015,-37.082094
2804102,-10.579700,-37.342400
2804201,-10.028100,-37.562000
2804300,-10.422700,-36.956700
2804409,-10.316300,-36.577400
2804458,-10.396900,-37.454000
2804508,-10.219300,-37.420000
2804607,-10.492700,-37.193300
2804706,-10.078306,-37.057325
2804805,-10.847900,-37.128200
2804904,-10.450500,-36.647000
2805000,-10.616990,-37.687005
2805109,-11.192900,-37.676000
2805208,-10.568300,-37.723700
2805307,-10.740700,-36.858900
2805406,-9.808200,-37.682700
2805505,-10.711000,-38.176600
2805604,-9.915081,-37.279464
2805703,-10.209722,-36.832817
2805802,-11.070600,-37.726600
2805901,-10.731500,-37.188900
2806008,-10.540500,-37.436700
2806107,-10.696300,-37.032100
2806206,-11.028300,-37.478400
2806305,-11.351800,-37.448500
2806404,-10.297969,-36.617906
2806503,-10.647675,-37.192803
2806602,-10.789414,-37.054956
2806701,-11.014168,-37.205235
2806800,-10.790400,-37.566900
2806909,-10.349700,-36.885000
2807006,-10.389200,-37.382300
2807105,-10.739100,-37.809000
2807204,-10.604400,-37.114500
2807303,-10.209700,-36.884300
2807402,-11.188100,-38.003200
2807501,-11.374836,-37.841022
2807600,-11.382400,-37.656700
2900108,-13.251200,-41.664800
2900207,-8.721800,-39.114500
2900306,-11.661100,-38.019100
2900355,-10.537300,-38.117000
2900405,-11.869700,-38.762800
2900504,-13.417394,-42.140333
2900603,-14.128990,-39.888355
2900702,-12.137700,-38.424400
2900801,-17.541200,-39.192400
2900900,-14.701800,-39.637200
2901007,-13.032100,-39.603000
2901106,-12.398700,-38.754900
2901155,-11.453646,-41.435991
2901205,-14.611416,-41.135547
2901304,-12.800500,-41.327100
2901353,-10.345569,-39.833920
2901403,-12.006600,-44.694000
2901502,-12.151470,-39.245274
2901601,-10.411300,-38.329600
2901700,-12.435594,-39.120660
2901809,-10.569000,-40.273200
2901908,-11.660000,-38.079500
2901957,-13.857229,-39.744355
2902005,-14.429300,-41.459300
2902054,-12.212400,-38.199900
2902104,-11.337200,-38.963000
2902203,-12.090367,-38.496959
2902252,-15.259800,-39.413700
2902302,-13.078500,-39.000600
2902401,-14.313265,-39.330320
2902500,-12.306300,-44.537300
2902609,-11.960200,-40.167800
2902658,-10.580500,-38.613000
2902708,-11.091900,-43.145000
2902807,-13.627200,-41.328000
2902906,-14.861900,-40.578800
2903003,-11.807348,-42.059026
2903102,-14.209100,-39.599100
2903201,-12.146700,-44.994500
2903235,-11.761200,-41.908600
2903276,-11.538300,-39.078200
2903300,-14.810100,-39.472200
2903409,-15.860600,-38.881600
2903508,-15.039100,-41.258700
2903607,-11.621300,-38.805200
2903706,-14.362328,-40.207303
2903805,-12.659500,-40.607400
2903904,-13.255400,-43.420200
2903953,-14.375200,-40.504300
2904001,-12.709300,-41.827300
2904050,-11.968005,-41.268508
2904100,-12.820800,-42.731200
2904209,-13.379700,-42.522800
2904308,-13.102739,-39.792619
2904407,-12.484600,-43.960000
2904506,-12.001100,-42.629300
2904605,-14.204000,-41.669900
2904704,-14.958200,-39.301300
2904753,-10.714300,-43.633600
2904803,-14.979600,-40.409200
2904852,-12.535800,-39.190800
2904902,-12.603700,-38.963200
2905008,-14.507500,-42.220300
2905107,-11.091800,-40.435700
2905156,-14.339100,-40.908000
2905206,-14.054000,-42.471900
2905305,-11.694600,-41.468300
2905404,-13.487466,-39.044405
2905503,-11.020100,-40.303200
2905602,-15.421800,-39.494600
2905701,-12.705800,-38.320200
2905800,-13.942600,-39.103900
2905909,-9.516500,-43.010500
2906006,-10.508700,-40.320800
2906105,-13.071041,-44.201274
2906204,-11.683677,-41.768749
2906303,-15.681000,-38.944500
2906402,-11.806597,-39.117388
2906501,-12.645900,-38.537500
2906600,-14.410600,-42.865500
2906709,-15.505500,-41.238000
2906808,-10.666600,-39.504900
2906824,-9.897820,-39.027072
2906857,-11.668500,-39.838200
2906873,-11.379000,-40.006900
2906899,-14.722800,-41.260100
2906907,-17.733800,-39.265600
2907004,-11.940000,-37.948300
2907103,-14.306000,-43.768100
2907202,-9.175500,-40.974100
2907301,-12.765100,-39.425700
2907400,-12.313700,-44.862500
2907509,-12.354900,-38.375800
2907558,-13.330600,-42.292500
2907608,-11.134200,-42.109900
2907707,-8.979500,-39.100300
2907806,-10.592000,-38.385600
2907905,-11.097800,-38.515000
2908002,-14.640554,-39.549356
2908101,-14.178645,-44.532409
2908200,-12.502900,-39.000700
2908309,-12.777200,-39.170300
2908408,-11.571400,-39.281400
2908507,-12.327800,-38.762800
2908606,-11.812500,-37.608600
2908705,-14.897500,-41.967700
2908804,-13.764130,-41.042074
2908903,-12.247300,-38.748000
2909000,-15.039100,-41.934200
2909109,-13.828800,-44.455000
2909208,-10.284484,-37.927242
2909307,-13.343400,-44.623500
2909406,-12.030300,-44.258100
2909505,-13.359417,-39.813752
2909604,-11.510093,-38.149719
2909703,-12.233300,-44.414400
2909802,-12.677100,-39.107400
2909901,-8.990941,-39.909057
2910008,-14.433631,-39.903499
2910057,-12.608000,-38.310300
2910107,-13.759900,-41.772000
2910206,-12.906506,-39.191515
2910305,-12.944300,-39.521000
2910404,-15.533500,-40.907600
2910503,-11.946100,-38.086500
2910602,-11.800500,-37.945100
2910701,-10.502100,-39.010000
2910727,-16.364963,-39.590574
2910750,-10.597186,-38.211065
2910776,-14.211400,-44.282000
2910800,-12.255600,-38.965200
2910859,-10.740100,-40.133000
2910909,-14.986780,-39.924584
2911006,-14.859658,-39.654795
2911105,-11.049300,-45.192800
2911204,-13.746016,-39.487645
2911253,-11.474604,-39.782970
2911303,-11.428200,-42.505000
2911402,-9.341600,-38.253300
2911501,-14.324188,-39.465693
2911600,-12.602300,-39.043100
2911659,-14.546963,-41.936730
2911709,-14.219700,-42.781700
2911808,-16.585700,-39.779832
2911857,-10.676083,-38.281905
2911907,-12.767400,-40.205900
2912004,-14.269400,-42.257600
2912103,-14.866595,-39.584764
2912202,-13.414600,-41.285300
2912301,-14.840700,-39.988000
2912400,-11.644013,-42.009093
2912509,-12.880500,-42.489760
2912608,-12.651300,-40.934000
2912707,-14.162126,-39.367306
2912806,-17.688500,-40.109800
2912905,-14.062000,-39.640800
2913002,-12.652542,-42.218437
2913101,-11.546648,-41.976964
2913200,-12.186000,-43.221700
2913309,-11.749400,-39.186100
2913408,-13.772100,-42.715700
2913457,-13.818800,-39.142100
2913507,-14.755200,-40.090300
2913606,-14.797800,-39.034000
2913705,-11.785500,-38.353200
2913804,-12.316100,-39.307500
2913903,-14.136000,-39.736700
2914000,-12.161640,-39.746290
2914109,-11.822000,-42.612600
2914208,-13.251639,-40.084171
2914307,-13.293000,-40.958400
2914406,-12.244040,-41.618890
2914505,-12.039900,-38.767100
2914604,-11.303000,-41.857900
2914653,-16.572900,-39.558300
2914703,-12.531800,-40.305400
2914802,-14.805300,-39.276700
2914901,-14.278400,-38.995500
2915007,-12.992420,-40.961402
2915106,-14.161200,-40.006000
2915205,-14.282800,-39.843800
2915304,-16.087604,-39.616302
2915353,-11.009800,-42.395900
2915403,-15.141528,-39.723031
2915502,-14.674900,-39.376500
2915601,-17.043400,-39.538600
2915700,-13.781500,-39.685800
2915809,-15.240600,-40.622500
2915908,-12.264180,-38.038187
2916005,-17.171688,-40.329931
2916104,-12.885900,-38.683400
2916203,-14.897400,-39.427800
2916302,-15.968344,-39.534554
2916401,-15.245100,-40.248300
2916500,-11.310800,-38.220200
2916609,-14.423700,-39.566600
2916708,-13.452600,-39.940300
2916807,-15.655000,-40.059900
2916856,-12.707600,-39.697700
2916906,-13.531290,-40.150033
2917003,-10.694100,-39.852500
2917102,-15.120100,-40.069900
2917201,-13.813800,-41.297700
2917300,-13.734500,-39.148100
2917334,-14.412300,-43.552800
2917359,-13.622900,-44.467500
2917409,-14.850000,-42.433500
2917508,-11.183400,-40.509700
2917607,-13.527000,-39.969200
2917706,-10.257700,-40.194800
2917805,-13.112600,-38.895000
2917904,-11.563800,-37.783100
2918001,-13.872500,-40.073000
2918100,-10.071600,-38.349700
2918209,-13.259024,-39.568408
2918308,-14.019200,-39.890800
2918357,-11.348455,-41.663232
2918407,-9.411200,-40.505100
2918456,-16.843300,-40.158500
2918506,-11.047995,-41.970014
2918555,-15.191700,-39.495200
2918605,-13.513200,-41.591800
2918704,-13.656400,-40.213600
2918753,-14.035000,-42.144200
2918803,-13.181800,-39.423300
2918902,-17.612400,-40.345600
2919009,-12.355000,-40.904000
2919058,-13.473700,-40.222400
2919108,-11.793512,-38.882934
2919157,-11.384300,-41.833000
2919207,-12.896500,-38.324700
2919306,-12.563700,-41.392000
2919405,-14.683600,-42.506300
2919504,-13.651000,-41.841500
2919553,-12.090500,-45.796600
2919603,-12.137100,-40.360100
2919702,-15.564900,-40.423800
2919801,-13.018450,-42.694415
2919900,-9.167800,-39.059100
2919926,-12.745600,-38.615400
2919959,-14.663268,-41.491809
2920007,-15.618400,-40.264800
2920106,-11.712000,-40.148500
2920205,-14.336000,-43.773500
2920304,-14.387500,-41.879100
2920403,-14.145300,-40.243800
2920452,-10.718202,-44.035607
2920502,-13.440600,-40.432800
2920601,-12.778638,-38.919041
2920700,-14.101635,-39.016923
2920809,-13.001822,-40.533221
2920908,-15.567000,-39.303900
2921005,-12.531000,-38.297600
2921054,-13.907200,-42.840800
2921104,-17.373700,-40.220400
2921203,-11.427700,-40.595100
2921302,-12.858900,-39.853200
2921401,-10.956200,-40.574800
2921450,-14.242000,-40.765900
2921500,-10.440400,-39.331700
2921609,-11.559793,-43.280356
2921708,-11.551200,-41.157600
2921807,-15.022956,-42.368948
2921906,-13.005600,-41.369500
2922003,-18.086900,-39.551600
2922052,-11.967300,-41.637500
2922102,-11.860220,-40.471998
2922201,-13.000900,-39.108100
2922250,-12.066200,-43.548900
2922300,-12.624800,-38.991300
2922409,-13.227805,-39.503176
2922508,-13.033400,-39.009200
2922607,-13.600375,-39.106745
2922656,-10.823400,-39.430100
2922706,-14.792600,-40.142900
2922730,-11.606800,-39.631500
2922755,-13.810984,-39.624849
2922805,-13.026801,-40.068771
2922854,-12.822021,-41.074336
2922904,-11.240607,-38.480686
2923001,-17.910400,-39.385900
2923035,-12.810300,-42.168500
2923050,-10.334700,-38.420200
2923100,-11.357400,-38.327700
2923209,-12.316300,-42.895900
2923308,-12.011100,-38.628500
2923357,-10.969400,-41.081600
2923407,-14.266600,-43.163500
2923506,-12.515000,-41.574200
2923605,-13.440900,-42.238500
2923704,-12.693300,-43.185600
2923803,-10.681700,-37.864800
2923902,-15.464800,-39.652000
2924009,-9.399300,-38.226900
2924058,-11.836000,-39.615600
2924108,-12.145965,-38.651615
2924207,-10.012000,-37.894900
2924306,-13.152500,-41.768700
2924405,-10.000400,-42.482600
2924504,-14.490900,-42.685300
2924603,-10.742970,-40.361914
2924652,-11.814461,-39.908211
2924678,-13.760956,-39.377629
2924702,-14.941770,-41.720659
2924801,-11.729000,-40.553500
2924900,-13.258300,-40.369600
2925006,-14.668800,-40.475400
2925105,-14.526600,-40.364900
2925204,-12.432000,-38.330200
2925253,-10.864912,-40.134184
2925303,-16.450400,-39.067300
2925402,-15.594239,-39.874307
2925501,-17.335700,-39.230200
2925600,-11.294200,-41.986000
2925709,-14.688585,-41.678299
2925758,-13.454500,-39.424100
2925808,-10.978949,-39.623671
2925907,-10.753400,-39.208300
2925931,-11.411000,-40.128000
2925956,-12.405200,-39.503300
2926004,-9.625400,-42.080800
2926103,-11.494300,-39.427200
2926202,-11.747900,-44.909100
2926301,-11.808200,-39.385600
2926400,-13.610000,-42.941900
2926509,-11.039222,-38.430492
2926608,-10.845400,-38.541900
2926657,-15.459400,-40.740800
2926707,-13.578200,-41.811000
2926806,-14.412200,-42.076700
2926905,-13.121747,-42.288471
2927002,-11.488100,-37.926300
2927101,-8.848500,-38.768200
2927200,-12.286530,-40.495009
2927309,-12.873000,-38.760300
2927408,-12.974200,-38.512400
2927507,-11.960554,-38.973233
2927606,-9.735400,-38.129300
2927705,-16.282000,-39.024300
2927804,-14.960435,-39.810054
2927903,-13.292200,-39.817900
2928000,-11.254300,-39.374800
2928059,-15.431893,-39.332725
2928109,-13.384700,-44.191000
2928208,-12.984200,-44.048900
2928307,-12.025500,-38.866600
2928406,-11.003759,-44.520339
2928505,-12.769600,-39.520900
2928604,-12.548600,-38.709400
2928703,-12.966400,-39.265700
2928802,-12.429500,-39.251500
2928901,-12.364800,-44.976900
2928950,-11.464900,-39.527800
2929008,-12.606600,-38.969500
2929057,-13.402700,-44.196500
2929107,-12.847203,-39.088242
2929206,-12.631300,-38.677700
2929255,-11.227482,-41.876100
2929305,-12.434000,-38.949400
2929354,-15.080913,-39.338127
2929370,-11.504200,-40.024200
2929404,-13.048144,-39.455784
2929503,-12.514800,-38.494000
2929602,-12.729900,-39.185100
2929701,-11.603851,-38.581285
2929750,-12.738600,-38.767600
2929800,-10.941200,-40.419000
2929909,-12.418800,-41.768000
2930006,-14.570000,-42.943500
2930105,-10.462000,-40.191300
2930154,-13.543800,-43.575400
2930204,-9.739500,-41.883000
2930303,-12.761500,-43.956300
2930402,-12.160705,-39.331865
2930501,-11.660200,-39.009200
2930600,-11.415613,-40.301409
2930709,-12.787700,-38.398900
2930758,-13.083267,-43.466291
2930766,-10.364932,-38.200814
2930774,-9.471900,-40.805300
2930808,-12.091532,-41.650928
2930907,-12.705800,-44.008600
2931004,-14.022300,-41.244900
2931053,-13.546301,-42.489975
2931103,-11.976100,-39.105000
2931202,-13.537909,-39.099541
2931301,-11.847667,-40.789942
2931350,-17.538500,-39.738900
2931400,-12.305677,-38.640928
2931509,-11.489500,-38.999800
2931608,-13.605300,-39.489800
2931707,-12.408900,-38.623300
2931806,-14.975900,-41.409400
2931905,-10.968900,-38.788400
2932002,-9.843672,-39.482908
2932101,-13.269700,-39.662500
2932200,-14.307800,-39.323600
2932309,-14.217021,-39.518815
2932408,-11.339187,-42.134685
2932457,-10.731096,-41.324435
2932507,-15.293700,-39.074300
2932606,-14.767929,-42.655311
2932705,-14.593159,-39.283733
2932804,-12.083100,-41.094200
2932903,-13.370800,-39.071400
2933000,-11.410200,-39.463900
2933059,-11.608000,-40.138000
2933109,-11.525100,-40.321700
2933158,-11.254971,-40.944798
2933174,-12.977218,-39.395069
2933208,-12.963400,-38.608100
2933257,-17.221600,-40.084900
2933307,-14.849700,-40.837000
2933406,-12.282100,-41.165500
2933455,-12.124400,-43.893300
2933505,-13.687458,-39.478729
2933604,-10.823400,-42.732000
3100104,-18.491100,-47.406500
3100203,-19.157100,-45.448000
3100302,-20.301700,-42.478100
3100401,-20.363700,-43.142200
3100500,-19.073100,-42.546400
3100609,-17.993600,-42.390900
3100708,-20.058000,-48.109500
3100807,-20.942900,-45.393300
3100906,-17.083500,-40.933900
3101003,-15.744900,-41.458100
3101102,-19.492400,-41.063600
3101201,-21.977900,-44.605400
3101300,-22.170200,-44.639900
3101409,-22.200400,-46.616000
3101508,-21.873500,-42.677200
3101607,-21.425100,-45.949700
3101631,-21.145700,-43.776300
3101706,-16.193700,-40.701000
3101805,-18.979400,-41.984100
3101904,-20.864700,-46.388100
3102001,-21.248700,-46.142400
3102050,-20.440800,-41.868200
3102100,-21.025300,-43.412000
3102209,-19.419000,-41.727700
3102308,-20.108400,-43.057900
3102407,-18.731900,-43.364500
3102506,-20.507100,-42.802600
3102605,-22.069400,-46.570900
3102704,-15.964200,-41.496100
3102803,-21.739400,-44.308200
3102852,-17.727200,-42.270800
3102902,-21.319200,-43.749900
3103009,-19.653000,-42.872500
3103108,-21.017900,-42.111500
3103207,-19.199000,-44.248900
3103306,-21.341600,-43.378400
3103405,-16.855100,-42.061800
3103504,-18.644200,-48.197300
3103603,-21.913100,-44.254400
3103702,-20.666800,-42.520800
3103751,-18.437100,-49.184700
3103801,-19.034400,-46.154700
3103900,-19.949900,-45.168300
3104007,-19.598400,-46.949100
3104106,-21.364900,-46.941600
3104205,-20.285300,-45.540400
3104304,-21.357000,-46.147100
3104403,-21.609100,-42.835400
3104452,-17.868000,-42.556300
3104502,-15.919100,-46.106900
3104601,-21.313600,-42.862100
3104700,-18.043400,-41.110800
3104809,-18.110300,-44.266500
3104908,-21.959700,-44.890400
3105004,-19.288200,-43.956700
3105103,-20.011500,-45.978900
3105202,-15.886600,-40.559800
3105301,-21.728300,-46.385900
3105400,-19.945100,-43.487300
3105509,-21.245800,-42.237900
3105608,-21.226000,-43.773800
3105707,-20.283000,-43.041700
3105905,-21.187100,-43.977200
3106002,-19.828500,-43.097400
3106101,-21.951000,-43.417100
3106200,-19.923700,-43.936300
3106309,-19.222100,-42.483400
3106408,-20.410200,-44.024300
3106507,-16.949600,-42.463800
3106606,-17.065100,-40.572500
3106655,-15.613000,-41.741400
3106705,-19.969700,-44.207500
3106804,-21.606200,-43.756900
3106903,-21.717500,-43.062800
3107000,-18.783000,-45.503500
3107109,-21.092600,-45.562900
3107208,-22.168000,-44.395100
3107307,-17.107800,-43.815300
3107406,-19.737300,-45.252100
3107505,-21.950200,-44.187900
3107604,-21.017100,-46.522800
3107703,-19.704900,-43.475500
3107802,-19.828400,-42.316800
3107901,-22.471100,-46.147000
3108008,-21.036900,-44.761100
3108107,-20.326900,-44.239300
3108206,-16.566100,-45.986400
3108255,-15.325100,-44.755000
3108305,-22.273400,-46.166000
3108404,-21.649900,-46.395600
3108503,-16.860800,-43.011000
3108552,-17.009500,-46.006600
3108602,-16.210000,-44.432700
3108701,-20.847800,-43.243700
3108800,-19.057500,-42.718800
3108909,-22.473400,-45.618500
3109006,-20.148900,-44.216600
3109105,-22.441800,-46.351200
3109204,-17.873600,-44.177200
3109253,-19.426200,-42.256100
3109303,-15.623800,-46.422900
3109402,-17.352500,-44.957100
3109451,-16.028100,-47.091200
3109501,-21.473200,-46.397300
3109600,-19.524500,-44.451400
3109709,-22.355400,-45.779200
3109808,-18.517100,-49.500200
3109907,-19.295400,-44.413500
3110004,-19.898500,-43.670700
3110103,-20.695500,-41.923200
3110202,-20.789400,-42.796000
3110301,-21.924000,-46.387400
3110400,-20.625200,-45.157400
3110509,-22.743000,-46.133000
3110608,-22.611800,-46.057600
3110707,-21.850900,-45.295500
3110806,-18.238900,-41.729800
3110905,-21.835100,-45.399400
3111002,-21.711400,-46.246900
3111101,-19.532500,-49.479900
3111150,-16.508800,-44.813700
3111200,-20.893400,-45.277000
3111309,-21.107400,-45.829300
3111408,-19.760500,-48.572500
3111507,-19.696600,-46.171100
3111606,-21.235500,-45.758000
3111705,-20.685600,-42.620700
3111804,-18.723500,-49.202300
3111903,-21.020100,-45.183800
3112000,-20.770000,-45.274700
3112059,-18.524400,-42.627800
3112109,-20.524800,-41.905000
3112208,-20.923800,-43.618100
3112307,-17.692600,-42.516900
3112406,-20.618700,-47.056900
3112505,-19.548600,-44.133800
3112604,-18.681900,-49.571400
3112653,-19.072000,-41.860000
3112703,-16.324700,-43.709400
3112802,-20.615200,-46.050600
3112901,-20.172300,-42.270500
3113008,-17.187800,-41.698300
3113107,-20.874800,-43.737500
3113206,-20.952800,-43.806700
3113305,-20.733500,-42.029400
3113404,-19.790200,-42.140000
3113503,-17.527200,-43.015800
3113602,-22.043300,-45.699500
3113701,-17.704200,-40.762700
3113800,-19.087000,-43.141900
3113909,-21.460600,-45.224300
3114006,-20.560500,-44.869400
3114105,-22.123300,-45.131500
3114204,-20.187000,-44.769800
3114303,-18.997200,-46.316600
3114402,-20.970700,-46.121900
3114501,-20.541600,-44.635200
3114550,-19.698300,-50.693800
3114600,-21.488300,-44.642300
3114709,-21.778200,-45.843200
3114808,-21.998000,-44.463800
3114907,-20.793700,-43.930000
3115003,-18.576700,-47.875500
3115102,-20.584000,-46.921800
3115201,-21.128600,-44.472600
3115300,-21.389300,-42.697200
3115359,-20.074900,-43.407700
3115409,-20.690600,-43.497900
3115458,-17.366038,-41.474576
3115474,-15.361200,-42.960700
3115508,-21.979100,-44.934600
3115607,-19.145400,-45.715800
3115706,-18.761400,-41.306500
3115805,-18.584200,-49.198700
3115904,-21.671700,-43.220800
3116001,-20.043800,-41.689300
3116100,-17.088300,-42.538100
3116159,-15.296900,-45.625700
3116209,-22.003400,-43.057800
3116308,-20.905200,-43.365700
3116407,-20.402300,-47.285200
3116506,-17.082000,-44.207900
3116605,-20.444800,-44.764700
3116704,-20.856600,-42.802300
3116803,-18.233000,-42.840700
3116902,-19.693000,-49.084300
3117009,-16.297100,-41.794200
3117108,-21.093700,-46.203800
3117207,-22.160100,-45.455300
3117306,-19.918000,-48.386400
3117405,-19.929700,-41.691800
3117504,-19.036500,-43.425700
3117603,-19.753500,-44.897300
3117702,-21.880400,-45.087900
3117801,-22.412400,-45.796900
3117836,-15.296400,-44.414100
3117876,-19.626100,-43.992400
3117900,-22.153000,-46.039900
3118007,-20.507700,-43.860800
3118106,-18.807800,-43.680700
3118205,-19.937000,-47.544300
3118304,-20.660300,-43.785700
3118403,-19.172100,-41.472600
3118502,-22.552800,-45.923100
3118601,-19.919200,-44.092800
3118700,-21.189900,-45.440700
3118809,-16.688100,-44.362600
3118908,-19.122600,-44.322600
3119005,-21.792300,-45.701400
3119104,-18.362700,-44.455500
3119203,-18.621000,-42.284200
3119302,-18.472500,-47.202300
3119401,-19.527300,-42.624500
3119500,-16.616100,-42.182900
3119609,-21.588000,-43.265800
3119708,-21.022900,-44.225700
3119807,-19.823600,-45.904200
3119906,-22.630000,-46.019700
3119955,-20.451600,-45.550600
3120003,-19.833000,-42.401500
3120102,-18.072500,-43.471700
3120151,-17.237700,-40.911600
3120201,-20.877000,-45.516500
3120300,-16.711300,-42.863500
3120409,-20.830400,-43.805000
3120508,-22.210000,-45.262900
3120607,-20.392900,-44.337900
3120706,-18.946500,-46.673100
3120805,-21.841600,-44.810200
3120839,-18.970100,-41.099700
3120870,-15.937100,-41.855100
3120904,-18.752300,-44.428400
3121001,-18.447000,-43.658700
3121100,-22.509700,-45.284200
3121209,-20.344800,-46.855300
3121258,-19.972800,-47.778000
3121308,-21.459700,-42.967600
3121407,-20.659800,-44.334900
3121506,-21.147200,-43.518000
3121605,-18.244800,-43.597300
3121704,-20.488000,-43.199300
3121803,-19.842000,-42.776600
3121902,-20.990400,-43.003600
3122009,-20.614500,-42.147800
3122108,-18.778500,-41.480200
3122207,-18.804800,-42.611800
3122306,-20.170300,-44.910900
3122355,-15.725700,-41.346300
3122405,-21.512200,-46.194300
3122454,-15.725700,-41.001400
3122470,-16.647700,-46.265400
3122504,-19.375100,-42.107300
3122603,-18.967700,-43.255400
3122702,-20.160800,-42.967900
3122801,-22.253800,-45.161400
3122900,-21.315400,-42.811900
3123007,-21.111100,-44.020900
3123106,-19.058500,-42.928500
3123205,-19.462800,-45.602100
3123304,-20.975000,-43.188400
3123403,-20.288400,-45.903200
3123502,-18.432800,-47.609000
3123528,-20.202500,-41.800400
3123601,-21.610000,-45.566100
3123700,-19.198900,-42.047000
3123809,-17.284000,-43.949100
3123858,-19.626200,-42.232500
3123908,-20.671900,-44.065700
3124005,-20.840000,-42.656500
3124104,-19.761300,-44.314300
3124203,-20.650800,-41.908600
3124302,-14.926800,-42.817000
3124401,-22.047400,-45.951400
3124500,-22.465200,-46.017900
3124609,-21.742900,-42.461500
3124708,-19.521400,-45.787900
3124807,-18.742200,-47.690000
3124906,-21.097300,-42.183400
3125002,-21.550200,-43.509100
3125101,-22.840100,-46.328200
3125200,-21.407100,-45.831700
3125309,-20.806100,-42.011600
3125408,-18.076900,-43.247000
3125507,-18.004900,-43.381800
3125606,-16.639700,-40.761500
3125705,-18.757800,-44.899000
3125804,-19.152800,-42.082800
3125903,-19.232000,-43.021800
3125952,-20.730900,-42.280400
3126000,-19.887500,-44.432900
3126109,-20.465000,-45.429600
3126208,-14.947700,-46.232100
3126307,-20.849700,-46.712900
3126406,-19.561100,-44.447600
3126505,-16.990200,-42.352400
3126604,-17.314500,-44.231800
3126703,-16.476300,-43.490100
3126752,-17.960300,-42.006400
3126802,-18.064800,-41.428600
3126901,-18.565100,-41.907700
3126950,-18.167800,-42.766300
3127008,-20.285400,-49.204000
3127057,-16.892500,-40.925300
3127073,-16.117600,-42.529100
3127107,-20.028600,-48.935800
3127206,-19.366900,-44.056500
3127305,-19.001700,-41.538200
3127339,-15.083000,-43.117100
3127354,-16.851900,-43.693400
3127370,-18.979900,-41.221300
3127388,-21.538100,-43.201800
3127404,-22.659600,-45.854900
3127503,-18.825100,-42.479100
3127602,-18.455000,-43.741200
3127701,-18.858400,-41.945000
3127800,-16.563700,-42.892900
3127909,-18.493300,-47.723200
3128006,-18.775300,-42.933800
3128105,-20.759700,-45.916900
3128204,-20.571700,-43.007300
3128253,-17.013300,-43.669500
3128303,-21.299900,-46.802600
3128402,-21.359100,-43.049100
3128501,-21.732400,-43.038500
3128600,-17.770900,-47.101300
3128709,-21.305600,-46.712200
3128808,-21.151300,-42.799300
3128907,-18.843800,-46.793800
3129004,-21.009000,-42.719100
3129103,-19.214600,-49.787300
3129202,-22.067000,-45.542100
3129301,-19.436900,-42.215700
3129400,-21.431000,-43.963100
3129509,-19.488100,-46.543500
3129608,-16.858700,-44.913900
3129657,-15.664600,-44.167200
3129707,-20.462800,-47.123100
3129806,-20.021200,-44.067100
3129905,-22.060600,-46.440200
3130002,-21.151400,-44.748100
3130051,-16.218100,-44.907100
3130101,-20.070600,-44.302600
3130200,-19.952600,-44.707800
3130309,-20.175900,-45.705700
3130408,-21.171100,-44.924500
3130507,-20.938000,-45.826800
3130556,-19.597800,-41.969900
3130606,-22.317500,-46.328100
3130655,-15.492500,-42.197700
3130705,-19.039600,-47.917600
3130804,-21.401900,-44.918100
3130903,-19.550300,-42.122100
3131000,-19.491200,-44.388300
3131109,-18.728000,-44.362200
3131158,-19.411700,-42.419700
3131208,-19.800800,-41.714300
3131307,-19.479200,-42.527800
3131406,-18.692100,-49.943400
3131505,-22.098800,-46.190000
3131604,-18.982900,-47.461500
3131703,-19.625100,-43.221000
3131802,-18.568300,-41.234100
3131901,-20.255000,-43.799900
3132008,-17.064300,-43.310100
3132107,-15.101800,-44.095400
3132206,-20.391600,-44.487600
3132305,-17.403100,-41.670100
3132404,-22.425900,-45.452800
3132503,-17.856800,-42.858200
3132602,-21.417700,-42.818600
3132701,-18.032400,-41.685100
3132800,-19.414300,-43.322300
3132909,-21.077800,-47.042400
3133006,-22.283800,-44.867800
3133105,-22.295700,-44.936600
3133204,-19.171600,-41.864900
